Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
pathmnist,224,"rad-dino,Hibou-B,CheXagent",concat,0,1,0.9965,1.0000,0.9563,0.9975,87.38,0.92
pathmnist,224,"rad-dino,Hibou-B,UNI2",concat,0,1,0.9973,1.0000,0.9731,0.9949,88.25,0.95
pathmnist,224,"rad-dino,CheXagent,UNI2",concat,0,1,0.9967,1.0000,0.9752,0.9929,106.15,1.14
pathmnist,224,"UNI,Prov-GigaPath,Hibou-B",concat,0,1,0.9966,1.0000,0.9698,0.9961,96.12,1.02
pathmnist,224,"UNI,Prov-GigaPath,CheXagent",concat,0,1,0.9961,1.0000,0.9678,0.9940,114.78,1.29
pathmnist,224,"UNI,Prov-GigaPath,UNI2",concat,0,1,0.9970,1.0000,0.9733,0.9933,115.87,1.23
pathmnist,224,"UNI,Hibou-B,CheXagent",concat,0,1,0.9967,1.0000,0.9659,0.9960,91.43,0.99
pathmnist,224,"UNI,Hibou-B,UNI2",concat,0,1,0.9971,1.0000,0.9709,0.9941,94.02,1.12
pathmnist,224,"UNI,CheXagent,UNI2",concat,0,1,0.9971,1.0000,0.9740,0.9942,116.10,1.24
pathmnist,224,"Prov-GigaPath,Hibou-B,CheXagent",concat,0,1,0.9963,1.0000,0.9597,0.9978,115.54,1.17
pathmnist,224,"Prov-GigaPath,Hibou-B,UNI2",concat,0,1,0.9971,1.0000,0.9742,0.9952,113.35,1.20
pathmnist,224,"Prov-GigaPath,CheXagent,UNI2",concat,0,1,0.9969,1.0000,0.9755,0.9937,131.09,1.39
pathmnist,224,"Hibou-B,CheXagent,UNI2",concat,0,1,0.9968,1.0000,0.9735,0.9941,108.30,1.19
pathmnist,224,"BioMedCLIP,PubMedCLIP,CONCH,rad-dino",concat,0,1,0.9922,0.9999,0.9657,0.9978,72.55,0.77
pathmnist,224,"BioMedCLIP,PubMedCLIP,CONCH,UNI",concat,0,1,0.9959,1.0000,0.9733,0.9948,77.20,0.83
pathmnist,224,"BioMedCLIP,PubMedCLIP,CONCH,Prov-GigaPath",concat,0,1,0.9908,0.9999,0.9648,0.9978,95.61,0.99
pathmnist,224,"BioMedCLIP,PubMedCLIP,CONCH,Hibou-B",concat,0,1,0.9949,1.0000,0.9674,0.9984,68.56,0.74
pathmnist,224,"BioMedCLIP,PubMedCLIP,CONCH,CheXagent",concat,0,1,0.9938,0.9999,0.9592,0.9968,88.66,0.93
pathmnist,224,"BioMedCLIP,PubMedCLIP,CONCH,UNI2",concat,0,1,0.9966,1.0000,0.9740,0.9948,88.83,1.10
pathmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI",concat,0,1,0.9959,1.0000,0.9724,0.9949,84.43,0.90
pathmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.9880,0.9998,0.9600,0.9971,107.94,1.14
pathmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.9960,1.0000,0.9673,0.9985,77.59,0.82
pathmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.9907,0.9999,0.9393,0.9953,100.59,1.00
pathmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI2",concat,0,1,0.9969,1.0000,0.9749,0.9938,95.82,1.03
pathmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.9962,1.0000,0.9713,0.9951,104.63,1.11
pathmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.9967,1.0000,0.9696,0.9958,81.83,0.89
pathmnist,224,"BioMedCLIP,PubMedCLIP,UNI,CheXagent",concat,0,1,0.9962,1.0000,0.9688,0.9950,100.58,1.07
pathmnist,224,"BioMedCLIP,PubMedCLIP,UNI,UNI2",concat,0,1,0.9968,1.0000,0.9745,0.9945,102.14,1.10
pathmnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,Hibou-B",concat,0,1,0.9957,1.0000,0.9689,0.9986,100.66,1.05
pathmnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.9919,0.9999,0.9511,0.9961,123.75,1.22
pathmnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.9966,1.0000,0.9762,0.9936,118.67,1.25
pathmnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.9965,1.0000,0.9643,0.9982,95.95,0.99
pathmnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,UNI2",concat,0,1,0.9970,1.0000,0.9744,0.9943,96.72,1.03
