Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
tissuemnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.6836,0.9288,0.6799,0.9289,173.09,2.84
tissuemnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,UNI2",concat,0,1,0.6702,0.9238,0.6689,0.9243,179.18,2.88
tissuemnist,224,"BioMedCLIP,PubMedCLIP,CheXagent,UNI2",concat,0,1,0.6701,0.9242,0.6705,0.9241,213.43,3.39
tissuemnist,224,"BioMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.6470,0.9120,0.6415,0.9122,153.58,2.45
tissuemnist,224,"BioMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.6624,0.9190,0.6583,0.9210,180.76,2.60
tissuemnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.6646,0.9216,0.6640,0.9219,137.96,2.48
tissuemnist,224,"BioMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.6660,0.9222,0.6625,0.9211,171.74,2.88
tissuemnist,224,"BioMedCLIP,CONCH,rad-dino,UNI2",concat,0,1,0.6530,0.9148,0.6488,0.9156,177.79,2.82
tissuemnist,224,"BioMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.6673,0.9222,0.6666,0.9240,194.93,2.66
tissuemnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.6678,0.9219,0.6630,0.9226,153.00,2.39
tissuemnist,224,"BioMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.6718,0.9239,0.6684,0.9233,186.98,3.04
tissuemnist,224,"BioMedCLIP,CONCH,UNI,UNI2",concat,0,1,0.6594,0.9169,0.6535,0.9179,191.49,3.09
tissuemnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.6846,0.9286,0.6837,0.9302,180.01,2.75
tissuemnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.6758,0.9258,0.6754,0.9263,213.18,3.34
tissuemnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,UNI2",concat,0,1,0.6706,0.9228,0.6685,0.9244,220.56,3.88
tissuemnist,224,"BioMedCLIP,CONCH,Hibou-B,UNI2",concat,0,1,0.6730,0.9238,0.6692,0.9246,178.82,2.53
tissuemnist,224,"BioMedCLIP,CONCH,CheXagent,UNI2",concat,0,1,0.6720,0.9247,0.6724,0.9241,212.65,2.92
tissuemnist,224,"BioMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.6674,0.9217,0.6644,0.9230,209.60,3.18
tissuemnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.6652,0.9217,0.6625,0.9222,166.07,2.34
tissuemnist,224,"BioMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.6711,0.9242,0.6655,0.9229,200.01,3.07
tissuemnist,224,"BioMedCLIP,rad-dino,UNI,UNI2",concat,0,1,0.6548,0.9168,0.6519,0.9170,207.10,3.34
tissuemnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,Hibou-B",concat,0,1,0.6806,0.9281,0.6805,0.9294,193.92,3.02
tissuemnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.6736,0.9251,0.6730,0.9253,227.79,3.42
tissuemnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,UNI2",concat,0,1,0.6662,0.9220,0.6660,0.9233,235.73,3.63
tissuemnist,224,"BioMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.6835,0.9289,0.6801,0.9287,185.34,3.02
tissuemnist,224,"BioMedCLIP,rad-dino,Hibou-B,UNI2",concat,0,1,0.6691,0.9239,0.6685,0.9240,192.53,2.96
tissuemnist,224,"BioMedCLIP,rad-dino,CheXagent,UNI2",concat,0,1,0.6702,0.9242,0.6691,0.9237,226.65,3.42
tissuemnist,224,"BioMedCLIP,UNI,Prov-GigaPath,Hibou-B",concat,0,1,0.6816,0.9280,0.6811,0.9295,208.38,3.18
